Datetime,Open,High,Low,Close,Adj Close,Volume
2020-09-30 10:39:00-04:00,432.3299865722656,433.4798889160156,432.20001220703125,432.8147888183594,432.8147888183594,325988
2020-09-30 10:40:00-04:00,432.7799987792969,433.92999267578125,432.5,432.7325134277344,432.7325134277344,302903
2020-09-30 10:41:00-04:00,432.9399108886719,432.9399108886719,431.6199951171875,431.96710205078125,431.96710205078125,182545
2020-09-30 10:42:00-04:00,432.00299072265625,432.1000061035156,429.79998779296875,430.82611083984375,430.82611083984375,279027
2020-09-30 10:43:00-04:00,430.8460998535156,431.1700134277344,429.6000061035156,430.43218994140625,430.43218994140625,206696
2020-09-30 10:44:00-04:00,430.3367004394531,430.9831848144531,430.239990234375,430.7974853515625,430.7974853515625,116962
2020-09-30 10:45:00-04:00,430.7950134277344,431.20001220703125,429.29998779296875,429.75,429.75,214315
2020-09-30 10:46:00-04:00,429.69000244140625,430.32000732421875,429.510009765625,430.0226135253906,430.0226135253906,115509
2020-09-30 10:47:00-04:00,430.0199890136719,430.16510009765625,429.110107421875,429.1200866699219,429.1200866699219,137304
2020-09-30 10:48:00-04:00,429.24688720703125,429.8299865722656,428.5400085449219,428.79840087890625,428.79840087890625,187589
2020-09-30 10:49:00-04:00,428.7850036621094,429.4820861816406,428.70098876953125,429.4820861816406,429.4820861816406,130400
2020-09-30 10:50:00-04:00,429.33209228515625,430.39990234375,429.2401123046875,430.28021240234375,430.28021240234375,199588
2020-09-30 10:51:00-04:00,430.1426086425781,430.8399963378906,429.75,430.539306640625,430.539306640625,152885
2020-09-30 10:52:00-04:00,430.68670654296875,431.0199890136719,430.4599914550781,430.8999938964844,430.8999938964844,138224
2020-09-30 10:53:00-04:00,430.760009765625,431.1600036621094,430.29998779296875,430.3800048828125,430.3800048828125,103967
2020-09-30 10:54:00-04:00,430.339599609375,430.4198913574219,429.6499938964844,430.2250061035156,430.2250061035156,93936
2020-09-30 10:55:00-04:00,430.3699035644531,430.3699035644531,429.44500732421875,429.79998779296875,429.79998779296875,74019
2020-09-30 10:56:00-04:00,429.70001220703125,430.20440673828125,429.6499938964844,429.80499267578125,429.80499267578125,66325
2020-09-30 10:57:00-04:00,429.8544921875,430.3117980957031,429.7001037597656,429.8299865722656,429.8299865722656,79246
2020-09-30 10:58:00-04:00,429.79998779296875,429.82501220703125,428.7322998046875,429.20001220703125,429.20001220703125,137003
2020-09-30 10:59:00-04:00,429.14990234375,429.19989013671875,428.62969970703125,428.8800048828125,428.8800048828125,80654
2020-09-30 11:00:00-04:00,428.8955993652344,429.6000061035156,428.8570861816406,429.1899108886719,429.1899108886719,93761
2020-09-30 11:01:00-04:00,429.2799987792969,429.2799987792969,427.6300048828125,427.6398010253906,427.6398010253906,243887
2020-09-30 11:02:00-04:00,427.8399963378906,428.0,427.5899963378906,427.810302734375,427.810302734375,191068
2020-09-30 11:03:00-04:00,427.8870849609375,428.7298889160156,427.7821044921875,428.5799865722656,428.5799865722656,152335
2020-09-30 11:04:00-04:00,428.4833984375,428.9100036621094,428.3999938964844,428.3999938964844,428.3999938964844,86100
2020-09-30 11:05:00-04:00,428.5105895996094,429.4599914550781,428.3999938964844,429.42999267578125,429.42999267578125,108678
2020-09-30 11:06:00-04:00,429.4800109863281,429.4800109863281,428.79998779296875,429.17999267578125,429.17999267578125,86738
2020-09-30 11:07:00-04:00,429.2998962402344,429.44000244140625,429.1000061035156,429.3810119628906,429.3810119628906,76176
2020-09-30 11:08:00-04:00,429.37200927734375,429.8999938964844,429.37200927734375,429.5400085449219,429.5400085449219,120253
2020-09-30 11:09:00-04:00,429.568603515625,429.739990234375,429.03009033203125,429.3900146484375,429.3900146484375,78034
2020-09-30 11:10:00-04:00,429.37640380859375,429.6099853515625,429.1600036621094,429.5,429.5,58034
2020-09-30 11:11:00-04:00,429.4538879394531,429.75,429.0299987792969,429.07000732421875,429.07000732421875,75334
2020-09-30 11:12:00-04:00,429.0799865722656,429.20001220703125,428.75,429.08740234375,429.08740234375,76398
2020-09-30 11:13:00-04:00,429.0085144042969,429.5,429.0085144042969,429.3999938964844,429.3999938964844,54424
2020-09-30 11:14:00-04:00,429.44000244140625,429.5,428.6499938964844,428.9623107910156,428.9623107910156,71192
2020-09-30 11:15:00-04:00,428.9200134277344,429.1000061035156,428.1799011230469,428.19000244140625,428.19000244140625,115295
2020-09-30 11:16:00-04:00,428.1700134277344,428.25140380859375,427.07000732421875,427.55999755859375,427.55999755859375,186858
2020-09-30 11:17:00-04:00,427.614990234375,428.12548828125,427.54998779296875,427.9778137207031,427.9778137207031,91396
2020-09-30 11:18:00-04:00,427.8999938964844,428.0436096191406,427.5,427.79998779296875,427.79998779296875,76265
2020-09-30 11:19:00-04:00,427.8900146484375,427.96990966796875,427.5799865722656,427.6000061035156,427.6000061035156,53835
2020-09-30 11:20:00-04:00,427.6000061035156,427.7200012207031,426.8500061035156,427.3445129394531,427.3445129394531,139917
2020-09-30 11:21:00-04:00,427.4447937011719,427.70001220703125,427.0,427.3699035644531,427.3699035644531,64888
2020-09-30 11:22:00-04:00,427.3699035644531,427.3699035644531,426.8500061035156,427.04998779296875,427.04998779296875,74530
2020-09-30 11:23:00-04:00,427.1188049316406,427.1199951171875,426.0799865722656,426.4549865722656,426.4549865722656,144770
2020-09-30 11:24:00-04:00,426.4700012207031,427.29998779296875,426.3700866699219,427.1358947753906,427.1358947753906,124953
2020-09-30 11:25:00-04:00,427.1199951171875,427.84991455078125,427.05999755859375,427.6144104003906,427.6144104003906,110131
2020-09-30 11:26:00-04:00,427.54998779296875,428.04998779296875,427.40008544921875,427.8389892578125,427.8389892578125,118689
2020-09-30 11:27:00-04:00,427.9200134277344,428.20001220703125,427.29998779296875,427.5801086425781,427.5801086425781,122790
2020-09-30 11:28:00-04:00,427.6651916503906,427.8901062011719,427.3599853515625,427.6005859375,427.6005859375,54953
2020-09-30 11:29:00-04:00,427.510009765625,427.8500061035156,427.4599914550781,427.4599914550781,427.4599914550781,43886
2020-09-30 11:30:00-04:00,427.3999938964844,427.7900085449219,427.10009765625,427.6664123535156,427.6664123535156,59271
2020-09-30 11:31:00-04:00,427.7799987792969,428.5799865722656,427.7200012207031,428.3800048828125,428.3800048828125,118947
2020-09-30 11:32:00-04:00,428.4118957519531,428.5199890136719,428.0,428.1600036621094,428.1600036621094,97568
2020-09-30 11:33:00-04:00,428.2077941894531,428.25,427.8500061035156,428.2149963378906,428.2149963378906,78203
2020-09-30 11:34:00-04:00,428.1700134277344,428.29998779296875,427.7699890136719,428.17999267578125,428.17999267578125,50559
2020-09-30 11:35:00-04:00,428.0400085449219,428.29998779296875,427.95001220703125,428.1499938964844,428.1499938964844,72569
2020-09-30 11:36:00-04:00,428.1650085449219,428.32989501953125,427.7699890136719,427.80999755859375,427.80999755859375,58759
2020-09-30 11:37:00-04:00,427.9700012207031,428.2698974609375,427.85009765625,427.9079895019531,427.9079895019531,47714
2020-09-30 11:38:00-04:00,428.0,428.1000061035156,427.5487976074219,427.73748779296875,427.73748779296875,67179
2020-09-30 11:39:00-04:00,427.8900146484375,428.159912109375,427.5299987792969,428.159912109375,428.159912109375,43846
2020-09-30 11:40:00-04:00,427.95001220703125,428.5989990234375,427.95001220703125,428.5989990234375,428.5989990234375,66420
2020-09-30 11:41:00-04:00,428.4934997558594,428.7099914550781,428.3192138671875,428.59320068359375,428.59320068359375,103674
2020-09-30 11:42:00-04:00,428.64990234375,428.6700134277344,428.360107421875,428.54998779296875,428.54998779296875,60578
2020-09-30 11:43:00-04:00,428.6199951171875,429.1499938964844,428.5849914550781,429.0400085449219,429.0400085449219,123986
2020-09-30 11:44:00-04:00,429.0101013183594,429.6600036621094,429.010009765625,429.625,429.625,149879
2020-09-30 11:49:00-04:00,430.20001220703125,430.2200012207031,430.1199951171875,430.18011474609375,430.18011474609375,511063
2020-09-30 11:51:00-04:00,430.3301086425781,430.6000061035156,430.3301086425781,430.4737854003906,430.4737854003906,243347
2020-09-30 11:54:00-04:00,430.1300048828125,430.1799011230469,430.1050109863281,430.1050109863281,430.1050109863281,175082
2020-09-30 11:55:00-04:00,429.806396484375,430.0498962402344,429.45001220703125,429.5267028808594,429.5267028808594,119635
2020-09-30 11:56:00-04:00,429.55999755859375,429.6099853515625,429.16461181640625,429.55999755859375,429.55999755859375,72531
2020-09-30 11:57:00-04:00,429.6600036621094,429.95989990234375,429.3517150878906,429.385009765625,429.385009765625,44659
2020-09-30 11:58:00-04:00,429.38330078125,429.59991455078125,428.8800048828125,428.9549865722656,428.9549865722656,70785
2020-09-30 11:59:00-04:00,428.9549865722656,429.29998779296875,428.8900146484375,429.20001220703125,429.20001220703125,48370
2020-09-30 12:00:00-04:00,429.2178039550781,429.9800109863281,429.20001220703125,429.3999938964844,429.3999938964844,71936
2020-09-30 12:01:00-04:00,429.5249938964844,431.04998779296875,429.5249938964844,430.9469909667969,430.9469909667969,189759
2020-09-30 12:02:00-04:00,430.94000244140625,431.6683044433594,430.8699951171875,431.3299865722656,431.3299865722656,247069
2020-09-30 12:03:00-04:00,431.3561096191406,431.7900085449219,431.29998779296875,431.4219970703125,431.4219970703125,117095
2020-09-30 12:04:00-04:00,431.4502868652344,431.5400085449219,430.8301086425781,431.0199890136719,431.0199890136719,117482
2020-09-30 12:05:00-04:00,431.159912109375,431.20001220703125,430.6199951171875,430.8800048828125,430.8800048828125,76354
2020-09-30 12:06:00-04:00,430.92999267578125,431.3999938964844,430.92999267578125,431.1647033691406,431.1647033691406,88364
2020-09-30 12:07:00-04:00,431.1499938964844,431.2300109863281,430.760009765625,430.9378967285156,430.9378967285156,66463
2020-09-30 12:08:00-04:00,430.4599914550781,430.989990234375,430.3399963378906,430.4599914550781,430.4599914550781,79578
2020-09-30 12:09:00-04:00,430.7099914550781,430.9200134277344,430.3999938964844,430.8999938964844,430.8999938964844,83881
2020-09-30 12:10:00-04:00,430.84051513671875,430.8450012207031,430.1499938964844,430.31829833984375,430.31829833984375,72547
2020-09-30 12:11:00-04:00,430.2699890136719,430.57000732421875,430.1099853515625,430.3533020019531,430.3533020019531,60990
2020-09-30 12:12:00-04:00,430.32000732421875,430.69000244140625,430.2709045410156,430.4800109863281,430.4800109863281,56824
2020-09-30 12:13:00-04:00,430.4200134277344,430.489990234375,429.8500061035156,430.00750732421875,430.00750732421875,77248
2020-09-30 12:14:00-04:00,429.9800109863281,430.1199951171875,429.6000061035156,429.90399169921875,429.90399169921875,69517
2020-09-30 12:15:00-04:00,429.9910888671875,430.25,429.8576965332031,430.1400146484375,430.1400146484375,86353
2020-09-30 12:16:00-04:00,430.1224060058594,430.1224060058594,429.5199890136719,429.9049987792969,429.9049987792969,65341
2020-09-30 12:17:00-04:00,429.9049987792969,429.9100036621094,429.6000061035156,429.6000061035156,429.6000061035156,29696
2020-09-30 12:18:00-04:00,429.6650085449219,430.07989501953125,429.3999938964844,429.9800109863281,429.9800109863281,73927
2020-09-30 12:19:00-04:00,429.8299865722656,429.94000244140625,429.5,429.6099853515625,429.6099853515625,48384
2020-09-30 12:20:00-04:00,429.6300048828125,429.8598937988281,429.17999267578125,429.5450134277344,429.5450134277344,81917
2020-09-30 12:21:00-04:00,429.6000061035156,429.6499938964844,429.1300048828125,429.3500061035156,429.3500061035156,48405
2020-09-30 12:22:00-04:00,429.3301086425781,429.41900634765625,428.8500061035156,429.0090026855469,429.0090026855469,73675
2020-09-30 12:23:00-04:00,429.0799865722656,429.5,428.92999267578125,429.42999267578125,429.42999267578125,65865
2020-09-30 12:24:00-04:00,429.3999938964844,429.5,429.04998779296875,429.04998779296875,429.04998779296875,51396
2020-09-30 12:25:00-04:00,429.1162109375,429.1499938964844,428.2650146484375,428.4202880859375,428.4202880859375,115570
2020-09-30 12:26:00-04:00,428.430908203125,428.77130126953125,428.1000061035156,428.6099853515625,428.6099853515625,103117
2020-09-30 12:27:00-04:00,428.7300109863281,429.0889892578125,428.44000244140625,429.05450439453125,429.05450439453125,115057
2020-09-30 12:28:00-04:00,429.0631103515625,429.3830871582031,429.0400085449219,429.1000061035156,429.1000061035156,70697
2020-09-30 12:29:00-04:00,429.0799865722656,429.989990234375,429.0,429.760009765625,429.760009765625,137200
2020-09-30 12:30:00-04:00,429.7275085449219,429.8299865722656,429.3999938964844,429.7275085449219,429.7275085449219,69645
2020-09-30 12:31:00-04:00,429.67498779296875,429.9800109863281,429.2632141113281,429.9100036621094,429.9100036621094,76178
2020-09-30 12:32:00-04:00,429.8550109863281,429.8999938964844,429.2699890136719,429.376708984375,429.376708984375,56555
2020-09-30 12:33:00-04:00,429.20001220703125,429.20001220703125,428.4100036621094,428.5600891113281,428.5600891113281,81983
2020-09-30 12:34:00-04:00,428.65728759765625,428.6600036621094,428.1400146484375,428.2984924316406,428.2984924316406,72989
2020-09-30 12:35:00-04:00,428.3244934082031,428.4010009765625,427.25,427.69500732421875,427.69500732421875,136698
2020-09-30 12:36:00-04:00,427.7799987792969,428.2300109863281,427.5299987792969,427.8395080566406,427.8395080566406,76299
2020-09-30 12:37:00-04:00,427.8800048828125,428.7099914550781,427.70001220703125,428.6300964355469,428.6300964355469,92058
2020-09-30 12:38:00-04:00,428.3800048828125,429.1000061035156,428.239990234375,428.3800048828125,428.3800048828125,95044
2020-09-30 12:39:00-04:00,428.43231201171875,428.5082092285156,427.9200134277344,428.29998779296875,428.29998779296875,57270
2020-09-30 12:40:00-04:00,428.3349914550781,428.489990234375,427.9700012207031,428.1153869628906,428.1153869628906,55108
2020-09-30 12:41:00-04:00,428.1571044921875,428.32000732421875,427.7300109863281,427.7300109863281,427.7300109863281,48942
2020-09-30 12:42:00-04:00,427.84490966796875,428.17999267578125,427.7200012207031,427.89208984375,427.89208984375,42165
2020-09-30 12:43:00-04:00,427.94158935546875,428.29998779296875,427.8077087402344,428.043701171875,428.043701171875,58502
2020-09-30 12:44:00-04:00,428.04278564453125,428.04278564453125,427.42999267578125,428.0,428.0,59850
2020-09-30 12:45:00-04:00,427.8699951171875,428.06988525390625,427.55010986328125,427.8550109863281,427.8550109863281,36022
2020-09-30 12:46:00-04:00,427.8706970214844,428.010009765625,427.6199951171875,427.989990234375,427.989990234375,31097
2020-09-30 12:47:00-04:00,428.0199890136719,428.8500061035156,428.0,428.614990234375,428.614990234375,89379
2020-09-30 12:48:00-04:00,428.6000061035156,429.69000244140625,428.5799865722656,429.6600036621094,429.6600036621094,172062
2020-09-30 12:49:00-04:00,429.614990234375,429.6600036621094,429.3699951171875,429.3999938964844,429.3999938964844,57691
2020-09-30 12:50:00-04:00,429.3999938964844,429.45001220703125,428.9800109863281,429.1499938964844,429.1499938964844,54155
2020-09-30 12:51:00-04:00,429.12451171875,429.2300109863281,428.94000244140625,429.2300109863281,429.2300109863281,35956
2020-09-30 12:52:00-04:00,429.17999267578125,429.489990234375,428.69000244140625,428.69000244140625,428.69000244140625,51942
2020-09-30 12:53:00-04:00,428.7864990234375,428.9100036621094,427.6099853515625,427.7673034667969,427.7673034667969,101020
2020-09-30 12:54:00-04:00,427.6499938964844,428.04998779296875,427.6097106933594,427.8999938964844,427.8999938964844,63173
2020-09-30 12:55:00-04:00,428.010009765625,428.45001220703125,427.70458984375,428.1000061035156,428.1000061035156,72112
2020-09-30 12:56:00-04:00,428.1499938964844,428.29998779296875,427.4800109863281,427.6700134277344,427.6700134277344,73124
2020-09-30 12:57:00-04:00,427.635009765625,427.9100036621094,427.3599853515625,427.768798828125,427.768798828125,53457
2020-09-30 12:58:00-04:00,427.7900085449219,428.4100036621094,427.510009765625,428.31671142578125,428.31671142578125,61022
2020-09-30 12:59:00-04:00,428.20001220703125,428.760009765625,428.20001220703125,428.7099914550781,428.7099914550781,72158
2020-09-30 13:00:00-04:00,428.62860107421875,428.989990234375,428.5101013183594,428.75,428.75,65122
2020-09-30 13:01:00-04:00,428.64788818359375,428.6806945800781,428.1600036621094,428.31170654296875,428.31170654296875,34557
2020-09-30 13:02:00-04:00,428.2272033691406,428.2900085449219,427.360595703125,427.6099853515625,427.6099853515625,83974
2020-09-30 13:03:00-04:00,427.5710144042969,428.0,427.2699890136719,427.3800048828125,427.3800048828125,66718
2020-09-30 13:04:00-04:00,427.3699951171875,427.58990478515625,427.26348876953125,427.30999755859375,427.30999755859375,47638
2020-09-30 13:05:00-04:00,427.3241882324219,427.92999267578125,427.3200988769531,427.3211975097656,427.3211975097656,60781
2020-09-30 13:06:00-04:00,427.4021911621094,427.7900085449219,427.05999755859375,427.7900085449219,427.7900085449219,53513
2020-09-30 13:07:00-04:00,427.7799987792969,427.7900085449219,427.04998779296875,427.4216003417969,427.4216003417969,52573
2020-09-30 13:08:00-04:00,427.41400146484375,427.54998779296875,427.1099853515625,427.4100036621094,427.4100036621094,48671
2020-09-30 13:09:00-04:00,427.3765869140625,427.5,427.20001220703125,427.30999755859375,427.30999755859375,33129
2020-09-30 13:10:00-04:00,427.30999755859375,427.8599853515625,427.30999755859375,427.6400146484375,427.6400146484375,50401
2020-09-30 13:11:00-04:00,427.6000061035156,427.659912109375,426.760009765625,426.95989990234375,426.95989990234375,103225
2020-09-30 13:12:00-04:00,426.8999938964844,426.9898986816406,426.70001220703125,426.9533996582031,426.9533996582031,52266
2020-09-30 13:13:00-04:00,426.9599914550781,427.29998779296875,426.7900085449219,427.2349853515625,427.2349853515625,58077
2020-09-30 13:14:00-04:00,427.20709228515625,427.70001220703125,427.1499938964844,427.23419189453125,427.23419189453125,73302
2020-09-30 13:15:00-04:00,427.3169860839844,427.5627136230469,427.2850036621094,427.42999267578125,427.42999267578125,50760
2020-09-30 13:16:00-04:00,427.3999938964844,427.70001220703125,427.04998779296875,427.6142883300781,427.6142883300781,46753
2020-09-30 13:17:00-04:00,427.625,428.6000061035156,427.5,428.0899963378906,428.0899963378906,120831
2020-09-30 13:18:00-04:00,428.1968078613281,428.5199890136719,427.9100036621094,428.2699890136719,428.2699890136719,75059
2020-09-30 13:19:00-04:00,428.19000244140625,428.4700012207031,427.82501220703125,428.0000915527344,428.0000915527344,62570
2020-09-30 13:20:00-04:00,428.00518798828125,428.1874084472656,427.75830078125,427.8699951171875,427.8699951171875,39668
2020-09-30 13:21:00-04:00,427.760009765625,428.0,427.5,427.760009765625,427.760009765625,54925
2020-09-30 13:22:00-04:00,427.75,427.9700012207031,427.5,427.75,427.75,38993
2020-09-30 13:23:00-04:00,427.8500061035156,428.3478088378906,427.79010009765625,428.0439147949219,428.0439147949219,49878
2020-09-30 13:24:00-04:00,428.1099853515625,428.75,428.0,428.69989013671875,428.69989013671875,55865
2020-09-30 13:25:00-04:00,428.5621032714844,428.7799072265625,428.3500061035156,428.5150146484375,428.5150146484375,64721
2020-09-30 13:26:00-04:00,428.4700012207031,428.8999938964844,428.2117004394531,428.7200927734375,428.7200927734375,60958
2020-09-30 13:27:00-04:00,428.8623046875,429.1300048828125,428.70001220703125,429.0600891113281,429.0600891113281,105712
2020-09-30 13:28:00-04:00,429.07000732421875,429.45001220703125,428.79998779296875,429.0400085449219,429.0400085449219,100055
2020-09-30 13:29:00-04:00,428.9700012207031,429.1839904785156,428.80010986328125,428.9798889160156,428.9798889160156,51834
2020-09-30 13:30:00-04:00,429.04998779296875,429.1400146484375,428.6499938964844,428.70001220703125,428.70001220703125,57821
2020-09-30 13:31:00-04:00,428.7239074707031,429.25,428.6300048828125,429.2279968261719,429.2279968261719,58361
2020-09-30 13:32:00-04:00,429.2300109863281,429.29901123046875,428.95001220703125,429.1000061035156,429.1000061035156,62552
2020-09-30 13:33:00-04:00,429.1499938964844,429.9200134277344,429.1300048828125,429.80999755859375,429.80999755859375,116511
2020-09-30 13:34:00-04:00,429.6900939941406,429.9798889160156,429.69000244140625,429.80999755859375,429.80999755859375,76631
